,Chapter,Verse,Eknath Easwaran,Mahatma Gandhi,Shri Swami Purohit,Easwaran - Gandhi,Gandhi - Purohit,Purohit - Easwaran
90,7,19,"  After many births the wise seek refuge in me, seeing me everywhere and in everything. Such great souls are very rare. ",  At the end of many births the enlightened man finds refuge in Me; rare  indeed is this great soul to whom ‘Vasudeva is all'.   ," After many lives, at last the wise man realises Me as I am. A man so enlightened that he sees God everywhere is very difficult to find. ",0.6645122170448303,0.5640652775764465,0.6311455368995667
91,7,20," There are others whose discrimination is misled by many desires. Following their own nature, they worship lower gods, practicing various rites. ","  Men, bereft of knowledge by reason of various longings, seek refuge in  other gods, pinning their faith on diverse rites, guided by their own nature.   "," They in whom wisdom is obscured by one desire or the other, worship the lesser Powers, practising many rites which vary according to their temperaments. ",0.5924851894378662,0.6571817398071289,0.6921965479850769
92,7,21,"  When a person is devoted to something with complete faith, I unify his faith in that. ","  Whatever form one desires to worship in faith and devotion, in that very  form I make that faith of his secure.   "," But whatever the form of worship, if the devotee have faith, then upon his faith in that worship do I set My own seal. ",0.6337577104568481,0.7191158533096313,0.5673726201057434
93,7,22," Then, when faith is completely unified, one gains the object of devotion. In this way, every desire is fulfilled by me. ","  Possessed of that faith he seeks a propitiate that one, and obtains  there through his longings, dispensed in truth by none but Me.   "," If he worships one form alone with real faith, then shall his desires be fulfilled through that only; for thus have I ordained. ",0.6270563006401062,0.7130990028381348,0.7171124219894409
94,7,23, Those whose understanding is small attain only transient satisfaction: those who worship the gods go to the gods. But my devotees come to me. ,"  But limited is the fruit that falls to those shortsighted ones; those who  worship the gods go to the gods, those who worship Me come unto Me.   "," The fruit that comes to men of limited insight is, after all, finite. They who worship the Lower Powers attain them; but those who worship Me come unto Me alone. ",0.7259856462478638,0.7768502831459045,0.6875470280647278
95,7,24,"  Through lack of understanding, people believe that I, the Unmanifest, have entered into some form. They fail to realize my true nature, which transcends birth and death. ","  Not knowing My transcendent, imperishable, supreme character, the  undiscerning think Me who am unmanifest to have become manifest.   "," The ignorant think of Me, who am the Unmanifested Spirit, as if I were really in human form. They do not understand that My Superior Nature is changeless and most excellent. ",0.7094548940658569,0.7148832678794861,0.8144558668136597
96,7,25," Few see through the veil of maya. The world, deluded, does not know that I am without birth and changeless. ","  Veiled by the delusive mystery created by My unique power, I am not  manifest to all; this bewildered world does not recognize Me, birthless and  changeless.   "," I am not visible to all, for I am enveloped by the illusion of Phenomenon. This deluded world does not know Me as the Unborn and the Imperishable. ",0.6637957692146301,0.7608437538146973,0.6127220392227173
97,7,26," I know everything about the past, the present, and the future, Arjuna; but there is no one who knows me completely. ","  I know, O Arjuna, all creatures past, present and to be; but no one knows  Me.     "," I know, O Arjuna, all beings in the past, the present and the future; but they do not know Me. ",0.8581262826919556,0.9272920489311218,0.8619788289070129
98,7,27," Delusion arises from the duality of attraction and aversion, Arjuna; every creature is deluded by these from birth. ","  All creatures in this universe are bewildered, O Arjuna, by virtue of the  delusion of the pairs of opposite sprung from likes and dislikes, O Arjuna.   "," O brave Arjuna! Man lives in a fairy world, deceived by the glamour of opposite sensations, infatuated by desire and aversion. ",0.6340176463127136,0.6191610097885132,0.5053091049194336
99,7,28," But those who have freed themselves from all wrongdoing are firmly established in worship of me. Their actions are pure, and they are free from the delusion caused by the pairs of opposites. ","  But those virtuous men whose sin has come to an end, freed from delusion  and of the pairs of opposites, worship Me in steadfast faith.   "," But those who act righteously, in whom sin has been destroyed, who are free from the infatuation of the conflicting emotions, they worship Me with firm resolution. ",0.7666095495223999,0.7867973446846008,0.7242227792739868
100,7,29,"  Those who take refuge in me, striving for liberation from old age and death, come to know Brahman, the Self, and the nature of all action. ","  Those who endeavour for freedom from age and death by taking refuge in  Me, know in full that Brahman, Adhyatma and all Karma.   "," Those who make Me their refuge, who strive for liberation from decay and Death, they realise the Supreme Spirit, which is their own real Self, and in which all action finds its consummation. ",0.8608200550079346,0.6746529340744019,0.7836176753044128
101,7,30," Those who see me ruling the cosmos, who see me in the adhibhuta, the adhidaiva, and the adhiyajna, are conscious of me even at the time of death.","  Those who know Me, including Adhibhuta, Adhidaiva, Adhiyajna,  possessed of even-mindedness, they know Me even at the time of passing away."," Those who see Me in the life of the world, in the universal sacrifice, and as pure Divinity, keeping their minds steady, they live in Me, even in the crucial hour of death.” ",0.749858021736145,0.5698645114898682,0.712989330291748
102,8,1," ARJUNA:  O Krishna, what is Brahman, and what is the nature of action? What is the adhyatma, the adhibhuta, the adhidaiva? ","  What is that Brahman? What is Adhyatma? What Karma, O Krishna?  What is called Adhibhuta? And what Adhidaiva?   ","“Arjuna asked: O Lord of Lords! What is that which men call the Supreme Spirit, what is man’s Spiritual Nature, and what is the Law? What is Matter and what is Divinity? ",0.7422401905059814,0.5093443989753723,0.6650807857513428
103,8,2," What is the adhiyajna, the supreme sacrifice, and how is it to be offered? How are the self-controlled united with you at the time of death? ",  And who here in this body is Adhiyajna and how? And how at the time of  death are You to be known by the self-controlled?  The Lord Said:   , Who is it who rules the spirit sacrifice in many; and at the time of death how may those who have learned self-control come to the knowledge of You? ,0.789090096950531,0.5787472724914551,0.5112271308898926
104,8,3,"  KRISHNA:  My highest nature, the imperishable Brahman, gives every creature its existence and lives in every creature as the adhyatma. My action is creation and the bringing forth of creatures. ","  The Supreme, the Imperishable is Brahman; its manifestation is Adhyatma;  the creative process whereby all beings are created is called Karma.   "," The Lord Shri Krishna replied: The Supreme Spirit is the Highest Imperishable Self, and Its Nature is spiritual consciousness. The worlds have been created and are supported by an emanation from the Spirit which is called the Law. ",0.6617560386657715,0.6467078328132629,0.6180524826049805
105,8,4," The adhibhuta is the perishable body; the adhidaiva is Purusha, eternal spirit. The adhiyajna, the supreme sacrifice, is made to me as the Lord within you. ","  Adhibhuta is My perishable form; Adhidaivata is the individual self in that  form; and O best among the embodied, Adhiyajna am I in this body, purified by  sacrifice.   "," Matter consists of the forms that perish; Divinity is the Supreme Self; and He who inspires the spirit of sacrifice in man, O noblest of your race, is I Myself, Who now stand in human form before you. ",0.9089242219924927,0.47086817026138306,0.48607704043388367
106,8,5,  Those who remember me at the time of death will come to me. Do not doubt this. ,"  And he who, at the last hour remembering Me only, departs leaving the  body, enters into Me; of that there is no doubt.   "," Whosoever at the time of death thinks only of Me, and thinking thus leaves the body and goes forth, assuredly he will know Me. ",0.6177864074707031,0.710872232913971,0.7397228479385376
107,8,6, Whatever occupies the mind at the time of death determines the destination of the dying; always they will tend toward that state of being. ,"  Or whatever form a man continually contemplates, that same he remembers  in the hour of death, and to that very form he goes, O Arjuna.   "," On whatever sphere of being the mind of a man may be intent at the time of death, towards that place he will go. ",0.4902712404727936,0.5141817927360535,0.8073205947875977
108,8,7," Therefore, remember me at all times and fight on. With your heart and mind intent on me, you will surely come to me. ",  Therefore at all times remember Me and fight on; your mind and reason thus  on Me fixed you shall surely come to Me.   ," Therefore meditate always on Me, and fight; if your mind and your reason be fixed on Me, to Me shall you surely come. ",0.8101859092712402,0.8672785758972168,0.6991556882858276
109,8,8," When you make your mind one-pointed through regular practice of meditation, you will find the supreme glory of the Lord. ","  With thought steadied by constant practice, and wandering nowhere, he who  meditates on the Supreme Celestial Being, O Arjuna, goes to Him.   "," He whose mind does not wander, and who is engaged in constant meditation, attains the Supreme Spirit. ",0.5983482599258423,0.6379812955856323,0.6553311347961426
110,8,9," The Lord is the supreme poet, the first cause, the sovereign ruler, subtler than the tiniest particle, the support of all, inconceivable, bright as the sun, beyond darkness. ","  Whoso, at the time of death, with unwavering mind, with devotion, and  fixing the breath rightly between the brows by the power of yoga, meditates on  the Sage, the Ancient, the Ruler, subtler than the subtlest, the Supporter of all,  the Inconceivable, glorious as the sun beyond the darkness,—he goes to that  Supreme Celestial Being.   "," Whoso meditates on the Omniscient, the Ancient, more minute than the atom, yet the Ruler and Upholder of all, Unimaginable, Brilliant like the Sun, Beyond the reach of darkness; ",0.45513617992401123,0.7430934309959412,0.6577037572860718
111,8,10," Remembering him in this way at the time of death, through devotion and the power of meditation, with your mind completely stilled and your concentration fixed in the center of spiritual awareness between the eyebrows, you will realize the supreme Lord. ","  Whoso, at the time of death, with unwavering mind, with devotion, and  fixing the breath rightly between the brows by the power of yoga, meditates on  the Sage, the Ancient, the Ruler, subtler than the subtlest, the Supporter of all,  the Inconceivable, glorious as the sun beyond the darkness,—he goes to that  Supreme Celestial Being.  "," He who leaves the body with mind unmoved and filled with devotion, by the power of his meditation gathering between his eyebrows his whole vital energy, attains the Supreme. ",0.5879020690917969,0.6148585081100464,0.7196542024612427
112,8,11," I will tell you briefly of the eternal state all scriptures affirm, which can be entered only by those who are self-controlled and free from selfish passions. Those whose lives are dedicated to Brahman attain this supreme goal. ","  That which the knowers of the Vedas call the Imperishable (or that word  which the knowers of the Vedas repeat), wherein the ascetics freed from  passion enter and desiring which they practice brahmacharya, that Goal (or  Word) I will declare to you in brief.   "," Now I will speak briefly of the imperishable goal, proclaimed by those versed in the scriptures, which the mystic attains when free from passion, and for which he is content to undergo the vow of continence. ",0.491430401802063,0.6969766616821289,0.5080039501190186
113,8,12,"  Remembering me at the time of death, close down the doors of the senses and place the mind in the heart. Then, while absorbed in meditation, focus all energy upwards to the head. ","  Closing all the gates, locking up the mind in the hridaya, fixing his breath  within the head, carried in yogic meditation;   "," Closing the gates of the body, drawing the forces of his mind into the heart and by the power of meditation concentrating his vital energy in the brain; ",0.5610804557800293,0.8409070372581482,0.523941695690155
114,8,13," Repeating in this state the divine name, the syllable Om that represents the changeless Brahman, you will go forth from the body and attain the supreme goal. ","  Whoso departs leaving the body uttering AUM—Brahman in one  syllable—repeatedly thinking on Me, he reaches the highest state.   "," Repeating Om, the Symbol of Eternity, holding Me always in remembrance, he who thus leaves his body and goes forth reaches the Spirit Supreme. ",0.6553570032119751,0.5469675064086914,0.74273681640625
115,8,14,"  I am easily attained by the person who always remembers me and is attached to nothing else. Such a person is a true yogi, Arjuna. ","  That yogi easily wins to Me, O Arjuna, who, ever attached to Me, constantly  remembers Me with undivided mind.   "," To him who thinks constantly of Me, and of nothing else, to such an ever-faithful devotee, O Arjuna, am I ever accessible. ",0.6760917901992798,0.535240888595581,0.6148103475570679
116,8,15, Great souls make their lives perfect and discover me; they are freed from mortality and the suffering of this separate existence. ,"  Great souls, having come to Me, reach the highest perfection; they come not  again to birth, unlasting and (withal) an abode of misery.   "," Coming thus unto Me, these great souls go no more to the misery and death of earthly life, for they have gained perfection. ",0.7360794544219971,0.8057177066802979,0.721684455871582
117,8,16," Every creature in the universe is subject to rebirth, Arjuna, except the one who is united with me. ","  From the world of Brahma down, all the worlds are subject to return, O  Arjuna; but on coming to Me there is no rebirth.   "," The worlds, with the whole realm of creation, come and go; but, O Arjuna, whoso comes to Me, for him there is nor rebirth. ",0.7723817825317383,0.8795664310455322,0.7519516944885254
118,8,17,  Those who understand the cosmic laws know that the Day of Brahma ends after a thousand yugas and the Night of Brahma ends after a thousand yugas. ,"  Those men indeed know what is Day and what is Night, who know that  Brahma's day lasts a thousand yugas and that his night too is a thousand yugas  long.    "," Those who understand the cosmic day and cosmic night know that one day of creation is a thousand cycles, and that the night is of equal length. ",0.6774013042449951,0.603166937828064,0.5894429683685303
119,8,18," When the day of Brahma dawns, forms are brought forth from the Unmanifest; when the night of Brahma comes, these forms merge in the Formless again. ","  At the coming of Day all the manifest spring forth from the Unmanifest, and  at the coming of Night they are dissolved into that same Unmanifest.   "," At the dawning of that day all objects in manifestation stream forth from the Unmanifest, and when evening falls they are dissolved into It again. ",0.6853816509246826,0.8696454763412476,0.7050380706787109
120,8,19, This multitude of beings is created and destroyed again and again in the succeeding days and nights of Brahma. ,"  This same multitude of creatures come to birth, O Arjuna, again and again;  they are dissolved at the coming of Night, whether they will or not; and at the  break of Day they are re-born.   "," The same multitude of beings, which have lived on earth so often, all are dissolved as the night of the universe approaches, to issue forth anew when morning breaks. Thus is it ordained. ",0.6811661124229431,0.7190319895744324,0.6012272834777832
121,8,20," But beyond this formless state there is another, unmanifested reality, which is eternal and is not dissolved when the cosmos is destroyed. ","  But higher than the Unmanifest is another Unmanifest Being, everlasting,  which perishes not when all creatures perish.   "," In truth, therefore, there is the Eternal Unmanifest, which is beyond and above the Unmanifest Spirit of Creation, which is never destroyed when all these being perish. ",0.5280018448829651,0.7766261696815491,0.667804479598999
122,8,21," Those who realize lifes supreme goal know that I am unmanifested and unchanging. Having come home to me, they never return to separate existence. ","  This Unmanifest, named the Imperishable, is declared to be the highest goal.  For those who reach it there is no return. That is my highest abode.   "," The wise say that the Unmanifest and Indestructible is the highest goal of all; when once That is reached, there is no return. That is My Blessed Home. ",0.6064345240592957,0.6586290001869202,0.6289597749710083
123,8,22," This supreme Lord who pervades all existence, the true Self of all creatures, may be realized through undivided love. ","  This Supreme Being, O Arjuna, may be won by undivided devotion; in It all  beings dwell, by It all is pervaded.   "," O Arjuna! That Highest God, in Whom all beings abide, and Who pervades the entire universe, is reached only by wholehearted devotion. ",0.6938334703445435,0.829976499080658,0.6238141059875488
124,8,23," There are two paths, Arjuna, which the soul may follow at the time of death. One leads to rebirth and the other to liberation. ","  Now I will tell you, Arjuna, the conditions which determine the  exemption from return, as also the return, of yogins after they pass away hence.   "," Now I will tell you, O Arjuna, of the times at which, if the mystics go forth, they do not return, and at which they go forth only to return. ",0.44598937034606934,0.5345722436904907,0.5765037536621094
125,8,24," The six months of the northern path of the sun, the path of light, of fire, of day, of the bright fortnight, leads knowers of Brahman to the supreme goal. ","  Fire, Light, Day, the Bright Fortnight, the six months of the Northern  Solstice—through these departing men knowing Brahman go to Brahman.   "," If knowing the Supreme Spirit the sage goes forth with fire and light, in the daytime, in the fortnight of the waxing moon and in the six months before the Northern summer solstice, he will attain the Supreme. ",0.7729399800300598,0.5866782665252686,0.6471419334411621
126,8,25," The six months of the southern path of the sun, the path of smoke, of night, of the dark fortnight, leads other souls to the light of the moon and to rebirth. ","  Smoke, Night, the Dark Fortnight, the six months of the Southern  Solstice—There through the yogin attains to the lunar light and from there returns.    "," But if he departs in gloom, at night, during the fortnight of the waning moon and in the six months before the Southern solstice, then he reaches but lunar light and he will be born again. ",0.7979373931884766,0.6305756568908691,0.73451828956604
127,8,26,"  These two paths, the light and the dark, are said to be eternal, leading some to liberation and others to rebirth. ","  These two paths—bright and dark—are deemed to be the eternal paths of  the world; by the one a man goes to return not, by the other he returns again.   "," These bright and dark paths out of the world have always existed. Whoso takes the former, returns not; he who chooses the latter, returns. ",0.8365433216094971,0.8253623843193054,0.7426807880401611
128,8,27," Once you have known these two paths, Arjuna, you can never be deluded again. Attain this knowledge through perseverance in yoga. ","  The Yogin knowing these two paths falls not into delusion, O Arjuna;  therefore, at all times, O Arjuna, remain steadfast in yoga.   ", O Arjuna! The saint knowing these paths is not confused. Therefore meditate perpetually. ,0.7554215788841248,0.6115424633026123,0.6518970131874084
129,8,28," There is merit in studying the scriptures, in selfless service, austerity, and giving, but the practice of meditation carries you beyond all these to the supreme abode of the highest Lord. ","  Whatever fruit of good deeds is laid down as accruing from (a study of) the  Vedas, from sacrifices, austerities, and acts of charity—all that the yogin  transcends, on knowing this, and reaches the Supreme and Primal Abode."," The sage who knows this passes beyond all merit that comes from the study of the scriptures, from sacrifice, from austerities and charity, and reaches the Supreme Primeval Abode.” ",0.49709391593933105,0.6123768091201782,0.6314128637313843
130,9,1," KRISHNA:  Because of your faith, I shall tell you the most profound of secrets: obtaining both jnana and vijnana, you will be free from all evil. ","  I will now declare to you, who are uncensorious, this mysterious knowledge,  together with discriminative knowledge, knowing which you shall be released  from ill.   ","“Lord Shri Krishna said: I will now reveal to you, since you doubt not, that profound mysticism, which when followed by experience, shall liberate you from sin. ",0.433050274848938,0.5213139057159424,0.7231442928314209
131,9,2," This royal knowledge, this royal secret, is the greatest purifier. Righteous and imperishable, it is a joy to practice and can be directly experienced. ","  This is the king of sciences, the king of mysteries, pure and sovereign, capable  of direct comprehension, the essence of dharma, easy to practice, changeless.   "," This is the Premier Science, the Sovereign Secret, the Purest and Best; intuitional, righteous; and to him who practises it pleasant beyond measure. ",0.4947364926338196,0.6094813942909241,0.6195635795593262
132,9,3," But those who have no faith in the supreme law of life do not find me, Arjuna. They return to the world, passing from death to death. ","  Men who have no faith in this doctrine, O Arjuna, far from coming to Me,  return repeatedly to the path of this world of death.   "," They who have no faith in this teaching cannot find Me, but remain lost in the purlieus of this perishable world. ",0.7752313017845154,0.6417374610900879,0.5699861645698547
133,9,4,"  I pervade the entire universe in my unmanifested form. All creatures find their existence in me, but I am not limited by them. ","  By Me, unmanifest in form, this whole world is pervaded; all beings are in  Me, I am not in them.   "," The whole world is pervaded by Me, yet My form is not seen. All living things have their being in Me, yet I am not limited by them. ",0.6724216938018799,0.6913483738899231,0.6650151610374451
134,9,5," Behold my divine mystery! These creatures do not really dwell in me, and though I bring them forth and support them, I am not confined within them. ","  And yet those beings are not in Me. That indeed is My unique power as Lord!  Sustainer of all beings, I am not in them; My Self brings them into existence.   "," Nevertheless, they do not consciously abide in Me. Such is My Divine Sovereignty that though I, the Supreme Self, am the cause and upholder of all, yet I remain outside. ",0.6968784332275391,0.6579585671424866,0.6660321950912476
135,9,6, They move in me as the winds move in every direction in space. ,"  As the mighty wind, moving everywhere, is ever contained in ether, even so  know that all beings are contained in Me.   "," As the mighty wind, though moving everywhere, has no resting place but space, so have all these beings no home but Me. ",0.586822509765625,0.7468084692955017,0.6397995352745056
136,9,7,  At the end of the eon these creatures return to unmanifested matter; at the beginning of the next cycle I send them forth again. ,"  All beings, O Arjuna, merge into my prakriti, at the end of a kalpa, and I  send them forth again when a kalpa begins.   "," All beings, O Arjuna, return at the close of every cosmic cycle into the realm of Nature, which is a part of Me, and at the beginning of the next I send them forth again. ",0.4196573793888092,0.7593824863433838,0.620566725730896
137,9,8," Controlling my prakriti, again and again I bring forth these myriad forms and subject them to the laws of prakriti. ","  Resorting to my prakriti, I send forth again and again this multitude of  beings, powerless under the sway of prakriti.   "," With the help of Nature, again and again I pour forth the whole multitude of beings, whether they will or no, for they are ruled by My Will. ",0.7463001012802124,0.6743864417076111,0.5557026863098145
138,9,9," None of these actions binds me, Arjuna. I am unattached to them, so they do not disturb my nature. ","  But all this activity, O Arjuna, does not bind Me, seated as one  indifferent, unattached to it.   ", But these acts of mine do not bind Me. I remain outside and unattached. ,0.8156677484512329,0.7417604923248291,0.713031530380249
139,9,10,  Under my watchful eye the laws of nature take their course. Thus is the world set in motion; thus the animate and the inanimate are created. ,"  With me as Presiding Witness, prakriti gives birth to all that moves and does  not move; and because of this, O Arjuna, the wheel of the world keeps going.   "," Under my guidance, Nature produces all things movable and immovable. Thus it is, O Arjuna, that this universe revolves. ",0.5986734628677368,0.7230262160301208,0.6134397983551025
140,9,11, The immature do not look beyond physical appearances to see my true nature as the Lord of all creation. ,"  Not knowing My transcendent nature as the sovereign Lord of all beings,  fools condemn Me incarnated as man.   "," Fools disregard Me, seeing Me clad in human form. They know not that in My higher nature I am the Lord-God of all. ",0.5724005699157715,0.7172074913978577,0.6294017434120178
141,9,12," The knowledge of such deluded people is empty; their lives are fraught with disaster and evil, and their work and hopes are all in vain. ","  Vain are the hopes, actions and knowledge of those witless ones who have  resorted to the delusive nature of monsters and devils.   "," Their hopes are vain, their actions worthless, their knowledge futile; they are without sense, deceitful, barbarous and godless. ",0.6360841989517212,0.6533846259117126,0.7471060752868652
142,9,13,"  But truly great souls seek my divine nature. They worship me with a one-pointed mind, having realized that I am the eternal source of all. ","  But those great souls who resort to the divine nature, O Arjuna, know Me as  the Imperishable Source of all beings and worship Me with an undivided mind.   "," But the Great Souls, O Arjuna! Filled with My Divine Spirit, they worship Me, they fix their minds on Me and on Me alone, for they know that I am the imperishable Source of being. ",0.730579137802124,0.8756768107414246,0.6842129230499268
143,9,14," Constantly striving, they make firm their resolve and worship me without wavering. Full of devotion, they sing of my divine glory. ","  Always declaring My glory, striving in steadfast faith, they do Me devout  homage; ever attached to Me, they worship Me.   "," Always extolling Me, strenuous, firm in their vows, prostrating themselves before Me, they worship Me continually with concentrated devotion. ",0.881694495677948,0.8314961194992065,0.834606409072876
144,9,15,"  Others follow the path of jnana, spiritual wisdom. They see that where there is One, that One is me; where there are many, all are me; they see my face everywhere. ","  Yet others, with knowledge-sacrifice, worship Me, who am to be seen  everywhere, as one, as different or as many.   "," Others worship Me with full consciousness as the One, the Manifold, the Omnipresent, the Universal. ",0.5989410877227783,0.7815873622894287,0.5297514200210571
145,9,16,"  I am the ritual and the sacrifice; I am true medicine and the mantram. I am the offering and the fire which consumes it, and the one to whom it is offered. ",  I am the sacrificial vow; I am the sacrifice; I the ancestral oblation; I the herb;  I the sacred text; I the clarified butter; I the fire; I the burnt offering.   ," I am the Oblation, the Sacrifice and the Worship; I am the Fuel and the Chant, I am the Butter offered to the fire, I am the Fire itself, and I am the Act of offering. ",0.727673351764679,0.806827187538147,0.7236732244491577
146,9,17,"  I am the father and mother of this universe, and its grandfather too; I am its entire support. I am the sum of all knowledge, the purifier, the syllable Om; I am the sacred scriptures, the Rig, Yajur, and Sama Vedas. ","  Of this universe I am the Father, Mother, Creator, Grandsire: I am what is to  be known, the sacred syllable AUM; the Rig, the Saman and the Yajus;     ", I am the Father of the universe and its Mother; I am its Nourisher and its Grandfather; I am the Knowable and the Pure; I am Om; and I am the Sacred Scriptures. ,0.8670185208320618,0.8338913917541504,0.9030272364616394
147,9,18,"  I am the goal of life, the Lord and support of all, the inner witness, the abode of all. I am the only refuge, the one true friend; I am the beginning, the staying, and the end of creation; I am the womb and the eternal seed. ","  I am the Goal, the Sustainer, the Lord, the Witness, the Abode, the Refuge,  the Friend; the Origin, the End the Preservation, the Treasure house, the  Imperishable Seed.   "," I am the Goal, the Sustainer, the Lord, the Witness, the Home, the Shelter, the Lover and the Origin; I am Life and Death; I am the Fountain and the Seed Imperishable. ",0.8393490314483643,0.9078307151794434,0.8713120222091675
148,9,19,  I am heat; I give and withhold the rain. I am immortality and I am death; I am what is and what is not. ,"  I give heat; I hold back and pour forth rain; I am deathlessness and also  death. O Arjuna, Being and not-Being as well.   "," I am the Heat of the Sun, I release and hold back the Rains. I am Death and Immortality; I am Being and Not-Being. ",0.7911723852157593,0.7956114411354065,0.8934153318405151
149,9,20,"  Those who follow the rituals given in the Vedas, who offer sacrifices and take soma, free themselves from evil and attain the vast heaven of the gods, where they enjoy celestial pleasures. ","  Followers of the three Vedas, who drink the soma juice and are purged of  sin, worship Me with sacrifice and pray for going to heaven; they reach the holy  world of the gods and enjoy in heaven the divine joys of the gods.   "," Those who are versed in the scriptures, who drink the mystic Soma-juice and are purified from sin, but who while worshipping Me with sacrifices pray that I will lead them to heaven; they reach the holy world where lives the Controller of the Powers of Nature, and they enjoy the feasts of Paradise. ",0.7086024284362793,0.7018631100654602,0.6937233209609985
150,9,21," When they have enjoyed these fully, their merit is exhausted and they return to this land of death. Thus observing Vedic rituals but caught in an endless chain of desires, they come and go. ","  They enjoy the vast world of heaven, and their merit spent, they enter the  world of the mortals; thus those who, following the Vedic law, long for the fruit  of their action earn but the round of birth and death.   "," Yet although they enjoy the spacious glories of Paradise, nevertheless, when their merit is exhausted, they are born again into this world of mortals. They have followed the letter of the scriptures, yet because they have sought but to fulfill their own desires, they must depart and return again and again. ",0.7835675477981567,0.724833607673645,0.6891235113143921
151,9,22,"  Those who worship me and meditate on me constantly, without any other thought  I will provide for all their needs. ","  As for those who worship Me, thinking on Me alone and nothing else, ever  attached to Me, I bear the burden of getting them what they need.   "," But if a man will meditate on Me and Me alone, and will worship Me always and everywhere, I will take upon Myself the fulfillment of his aspiration, and I will safeguard whatsoever he shall attain. ",0.5711710453033447,0.5273999571800232,0.5283277630805969
152,9,23,"  Those who worship other gods with faith and devotion also worship me, Arjuna, even if they do not observe the usual forms. ","  Even those who, devoted to other gods, worship them in full faith, even  they, O Arjuna, worship none but Me, though not according to the rule.   "," Even those who worship the lesser Powers, if they do so with faith, they thereby worship Me, though not in the right way. ",0.8299700021743774,0.7087905406951904,0.6577272415161133
153,9,24," I am the object of all worship, its enjoyer and Lord. But those who fail to realize my true nature must be reborn. ","  For I am the Acceptor and the Director of all sacrifices; but not recognizing  Me as I am, they go astray.   "," I am the willing recipient of sacrifice, and I am its true Lord. But these do not know me in truth, and so they sink back. ",0.6278157234191895,0.7806680202484131,0.5665971040725708
154,9,25, Those who worship the devas will go to the realm of the devas; those who worship their ancestors will be united with them after death. Those who worship phantoms will become phantoms; but my devotees will come to me. ,  Those who worship the gods go to the gods; those who worship the manes  go to the manes; those who worship the spirits go to the spirits; but those who  worship Me come to Me.   ," The votaries of the lesser Powers go to them; the devotees of spirits go to them; they who worship the Powers of Darkness, to such Powers shall they go; and so, too, those who worship Me shall come to Me. ",0.6327593326568604,0.7119791507720947,0.6480494737625122
155,9,26,"  Whatever I am offered in devotion with a pure heart  a leaf, a flower, fruit, or water  I accept with joy. ","  Any offering of leaf, flower, fruit or water, made to Me in devotion, by an  earnest soul, I lovingly accept.   "," Whatever a man offers to Me, whether it be a leaf, or a flower, of fruit, or water, I accept it, for it is offered with devotion and purity of mind. ",0.9017568826675415,0.85566246509552,0.8549441695213318
156,9,27," Whatever you do, make it an offering to me  the food you eat, the sacrifices you make, the help you give, even your suffering. ","  Whatever you do, whatever you eat, whatever you offer as  sacrifice or gift, whatever austerity you do perform, O Arjuna, dedicate all  to Me.   "," Whatever you do, whatever you do eat, whatever you do sacrifice and give, whatever austerities you practisest, do all as an offering to Me. ",0.6367108225822449,0.6881874799728394,0.8204222917556763
157,9,28," In this way you will be freed from the bondage of karma, and from its results both pleasant and painful. Then, firm in renunciation and yoga, with your heart free, you will come to me. ","  So doing you shall be released from the bondage of action, yielding good  and evil fruit; having accomplished both renunciation and performance, you  shall be released (from birth and death) and come unto Me.   "," So shall your action be attended by no result, either good or bad; but through the spirit of renunciation you shall come to Me and be free. ",0.5316751003265381,0.8084300756454468,0.595737099647522
158,9,29,"  I look upon all creatures equally; none are less dear to me and none more dear. But those who worship me with love live in me, and I come to life in them. ","  I am the same to all beings; with Me there is non disfavoured, none  favoured; but those who worship Me with devotion are in Me and I in them.   "," I am the same to all beings. I favour none, and I hate none. But those who worship Me devotedly, they live in Me, and I in them. ",0.8185678720474243,0.9193041920661926,0.8350167274475098
159,9,30,  Even sinners become holy when they take refuge in me alone. ,"  A sinner, howsoever great, if he turns to Me with undivided devotion, must  indeed be counted a saint; for he has a settled resolve.   "," Even the most sinful, if he worship Me with his whole heart, shall be considered righteous, for he is treading the right path. ",0.5964510440826416,0.6763440370559692,0.6519659757614136
160,9,31," Quickly their souls conform to dharma and they attain to boundless peace. Never forget this, Arjuna: no one who is devoted to me will ever come to harm. ","  For soon he becomes righteous and wins everlasting peace; know for a  certainty, O Arjuna, that my bhakta never perishes.   "," He shall attain spirituality before long, and Eternal Peace shall be his. O Arjuna! Believe me, My devotee is never lost. ",0.6214577555656433,0.688827395439148,0.5649808645248413
161,9,32,"  All those who take refuge in me, whatever their birth, race, sex, or caste, will attain the supreme goal; this realization can be attained even by those whom society scorns. ","  For finding refuge in Me, even those who though are born of the womb of  sin, women, vaishyas, and shudras too, reach the supreme goal.   "," For even the children of sinful parents, and those miscalled the weaker sex, and merchants, and labourers, if only they will make Me their refuge, they shall attain the Highest. ",0.7322083711624146,0.6308130025863647,0.6775829792022705
162,9,33," Kings and sages too seek this goal with devotion. Therefore, having been born in this transient and forlorn world, give all your love to me. ","  How much more then, the pure brahmanas and seer-kings who are my  devotees? Do you worship Me, therefore, since you have come to this fleeting  and joyless world.   "," What need then to mention the holy Ministers of God, the devotees and the saintly rulers? Do you, therefore, born in this changing and miserable world, do you too worship Me. ",0.535308837890625,0.671716570854187,0.544987678527832
